x,y,apple,barracuda
5,33,0.8933668278857969,1.1066331721142033
5,34,0.9145430772808902,1.0854569227191089
5,35,0.9385984979317517,1.0614015020682472
5,36,0.9643928953128984,1.0356071046871018
5,37,0.9883097905330425,1.011690209466958
5,38,1.0093478551611812,0.9906521448388187
5,39,1.0249255504019614,0.9750744495980378
5,40,1.0327037941625234,0.9672962058374759
5,41,1.0309271585376343,0.9690728414623657
5,42,1.019973866068716,0.9800261339312826
5,43,0.9987257493627186,1.0012742506372803
5,44,0.9677241197776675,1.0322758802223326
5,45,0.929021218801662,1.0709787811983378
5,46,0.8833748947324325,1.1166251052675675
5,47,0.8333942195719879,1.1666057804280117
5,48,0.781938451359802,1.2180615486401964
5,49,0.7320456767782818,1.267954323221717
6,0,0.8061262623106034,1.1938737376893949
6,1,0.8081646925663342,1.1918353074336632
6,2,0.8081914132497721,1.1918085867502275
6,3,0.804545185140408,1.1954548148595927
6,4,0.7993046935819503,1.2006953064180492
6,5,0.7924131990342441,1.2075868009657542
6,6,0.7862278055667711,1.213772194433228
6,7,0.7806989004922469,1.2193010995077525
6,8,0.7767704264083872,1.2232295735916112
6,9,0.7755215537431739,1.2244784462568254
6,10,0.7781324483481108,1.2218675516518878
6,11,0.7837982169073132,1.2162017830926866
6,12,0.7932281885056314,1.2067718114943686
6,13,0.8065691391940961,1.1934308608059019
6,14,0.8223083237310986,1.1776916762689007
6,15,0.8405125764226379,1.1594874235773616
6,16,0.8606337604024381,1.139366239597562
6,17,0.881294698017381,1.1187053019826179
6,18,0.9011180884780005,1.0988819115219997
6,19,0.9191766245215676,1.0808233754784333
6,20,0.9337285579496726,1.0662714420503263
6,21,0.9438585125539956,1.0561414874460038
6,22,0.9485638020796037,1.0514361979203968
6,23,0.9472696136688312,1.0527303863311679
6,24,0.9407755680126767,1.0592244319873223
6,25,0.930111583431769,1.0698884165682307
6,26,0.9170739220088826,1.0829260779911165
6,27,0.9026469293381616,1.097353070661838
6,28,0.8903957289614962,1.1096042710385032
6,29,0.8820169742689272,1.1179830257310734
6,30,0.8790961788582802,1.1209038211417188
6,31,0.883108182516429,1.1168918174835698
6,32,0.8928736132102918,1.1071263867897083
6,33,0.9076445039204541,1.0923554960795456
6,34,0.9281293771390342,1.0718706228609638
6,35,0.9505858034753576,1.049414196524641
6,36,0.9740220964730499,1.0259779035269503
6,37,0.9952748947105721,1.0047251052894275
6,38,1.0136481683066874,0.9863518316933115
